location,hour,minute,flow,speed
0225,15,42,3580,110
0225,15,44,3880,107
0225,15,46,3160,107
0225,15,48,3580,112
0225,15,50,3280,107
0225,15,52,3460,110
0225,15,54,3150,110
0225,15,56,3720,108
0225,15,58,3750,107
0225,16,0,3495,108
0225,16,2,3915,107
0225,16,4,3705,108
0225,16,6,3885,106
0225,16,8,4200,110
0225,16,10,4590,105
0225,16,12,4890,104
0225,16,14,4635,103
0225,16,16,3690,109
0225,16,18,4260,108
0225,16,20,4335,107
0225,16,22,4095,107
0225,16,24,4320,99
0225,16,26,4056,106
0225,16,28,3996,106
0225,16,30,4308,104
0225,16,32,3936,106
0225,16,34,3924,106
0225,16,36,4056,107
0225,16,38,3876,109
0225,16,40,4476,108
0225,16,42,4104,107
0225,16,44,4590,107
0225,16,46,3888,105
0225,16,48,4380,105
0225,16,50,4512,106
0225,16,52,4824,105
0225,16,54,4572,106
0225,16,56,4608,106
0225,16,58,4068,108
0225,17,0,4752,106
0225,17,2,4956,106
0225,17,4,4584,105
0225,17,6,5085,105
0225,17,8,4764,105
0225,17,10,4890,104
0225,17,12,4690,105
0225,17,14,4930,104
0225,17,16,5120,102
0225,17,18,5256,103
0225,17,20,5010,103
0225,17,22,5112,106
0225,17,24,4370,105
0225,17,26,4670,107
0225,17,28,5010,103
0225,17,30,4230,106
0225,17,32,4524,105
0225,17,34,4428,107
0225,17,36,4320,106
0225,17,38,5040,104
0225,17,40,4880,103
0225,17,42,4350,107
0225,17,44,4710,105
0225,17,46,4690,104
0225,17,48,4370,107
0225,17,50,4730,104
0225,17,52,4470,105
0225,17,54,4160,107
0225,17,56,4550,105
0225,17,58,4950,102
0225,18,0,3920,107
0225,18,2,4490,105
0225,18,4,3900,106
0225,18,6,4440,105
0225,18,8,4130,105
0225,18,10,4430,106
0225,18,12,4120,105
0225,18,14,3820,107
0225,18,16,3760,105
0225,18,18,3670,108
0225,18,20,3800,108
0225,18,22,4230,107
0225,18,24,3420,110
0225,18,26,3310,111
0225,18,28,3730,109
0230,15,30,2680,110
0230,15,32,2595,111
0230,15,34,2800,114
0230,15,36,2790,109
0230,15,38,2700,111
0230,15,40,2910,109
0230,15,42,2480,116
0230,15,44,2670,109
0230,15,46,2800,111
0230,15,48,2820,113
0230,15,50,2655,111
0230,15,52,2620,111
0230,15,54,2628,111
0230,15,56,2676,112
0230,15,58,2610,112
0230,16,0,2520,112
0230,16,2,2760,112
0230,16,4,2928,112
0230,16,6,2748,111
0230,16,8,3090,108
0230,16,10,3084,111
0230,16,12,3168,112
0230,16,14,3000,110
0230,16,16,3264,111
0230,16,18,3024,112
0230,16,20,2835,110
0230,16,22,2892,110
0230,16,24,2976,106
0230,16,26,3260,111
0230,16,28,2980,110
0230,16,30,3348,109
0230,16,32,3192,111
0230,16,34,3030,111
0230,16,36,2890,113
0230,16,38,2420,114
0230,16,40,3030,113
0230,16,42,2880,113
0230,16,44,3040,110
0230,16,46,3050,110
0230,16,48,3130,111
0230,16,50,3490,111
0230,16,52,3250,111
0230,16,54,3180,110
0230,16,56,3400,111
0230,16,58,3220,111
0230,17,0,3170,112
0230,17,2,3540,111
0230,17,4,3280,112
0230,17,6,3240,111
0230,17,8,3410,108
0230,17,10,3580,110
0230,17,12,3330,110
0230,17,14,3444,109
0230,17,16,4188,109
0230,17,18,3708,108
0230,17,20,3684,110
0230,17,22,3744,111
0230,17,24,3564,107
0230,17,26,3912,110
0230,17,28,3720,109
0230,17,30,3156,111
0230,17,32,3276,109
0230,17,34,3396,110
0230,17,36,3156,112
0230,17,38,3324,109
0230,17,40,3804,108
0230,17,42,2970,111
0230,17,44,3340,111
0230,17,46,3150,110
0230,17,48,3240,112
0230,17,50,3180,111
0230,17,52,3190,112
0230,17,54,2960,109
0230,17,56,3670,109
0230,17,58,3340,110
0230,18,0,3190,109
0230,18,2,3640,109
0230,18,4,3050,107
0230,18,6,3240,109
0230,18,8,3100,110
0230,18,10,3040,109
0230,18,12,3130,109
0230,18,14,2550,112
0230,18,16,2780,111
0230,18,18,2860,111
0230,18,20,2670,112
0230,18,22,3140,110
0230,18,24,2890,111
0230,18,26,2440,111
0230,18,28,2790,111
0234,15,30,2760,107
0234,15,32,3240,108
0234,15,34,3090,110
0234,15,36,3165,108
0234,15,38,2835,109
0234,15,40,3015,108
0234,15,42,2620,113
0234,15,44,2715,105
0234,15,46,2955,107
0234,15,48,3030,112
0234,15,50,2835,109
0234,15,52,2565,111
0234,15,54,2928,109
0234,15,56,3180,107
0234,15,58,3080,107
0234,16,0,2652,111
0234,16,2,2976,112
0234,16,4,3060,110
0234,16,6,2835,109
0234,16,8,2964,110
0234,16,10,3132,109
0234,16,12,3084,111
0234,16,14,3084,109
0234,16,16,3468,108
0234,16,18,2964,110
0234,16,20,2940,108
0234,16,22,3192,107
0234,16,24,3396,108
0234,16,26,3370,109
0234,16,28,3240,109
0234,16,30,3408,109
0234,16,32,3444,109
0234,16,34,3150,109
0234,16,36,3380,109
0234,16,38,2830,110
0234,16,40,3000,110
0234,16,42,2940,108
0234,16,44,3570,108
0234,16,46,3640,108
0234,16,48,3680,108
0234,16,50,3470,109
0234,16,52,3290,108
0234,16,54,3390,109
0234,16,56,3630,107
0234,16,58,3440,108
0234,17,0,3500,107
0234,17,2,3530,110
0234,17,4,3190,111
0234,17,6,3490,107
0234,17,8,3720,108
0234,17,10,3650,108
0234,17,12,3540,107
0234,17,14,3770,106
0234,17,16,4272,107
0234,17,18,3624,109
0234,17,20,4188,106
0234,17,22,4080,108
0234,17,24,3612,108
0234,17,26,3840,107
0234,17,28,4140,107
0234,17,30,3696,107
0234,17,32,3612,107
0234,17,34,3876,107
0234,17,36,3516,108
0234,17,38,3708,107
0234,17,40,3696,106
0234,17,42,3200,108
0234,17,44,3680,109
0234,17,46,3560,107
0234,17,48,3430,108
0234,17,50,3360,108
0234,17,52,3600,110
0234,17,54,3380,106
0234,17,56,3810,107
0234,17,58,3790,108
0234,18,0,3380,105
0234,18,2,4020,106
0234,18,4,3470,106
0234,18,6,3140,108
0234,18,8,3580,107
0234,18,10,3280,108
0234,18,12,3250,107
0234,18,14,2910,108
0234,18,16,3370,108
0234,18,18,3540,108
0234,18,20,2920,107
0234,18,22,3090,111
0234,18,24,3200,109
0234,18,26,2780,107
0234,18,28,2980,109
0240,15,30,3040,107
0240,15,32,3120,107
0240,15,34,3225,108
0240,15,36,3225,107
0240,15,38,2775,108
0240,15,40,2970,108
0240,15,42,2835,107
0240,15,44,2625,108
0240,15,46,2980,109
0240,15,48,2640,107
0240,15,50,3255,109
0240,15,52,2715,110
0240,15,54,3168,108
0240,15,56,3132,106
0240,15,58,2616,109
0240,16,0,2616,108
0240,16,2,2955,111
0240,16,4,3000,108
0240,16,6,3120,109
0240,16,8,3144,108
0240,16,10,3156,108
0240,16,12,3312,109
0240,16,14,3324,108
0240,16,16,3348,111
0240,16,18,2952,109
0240,16,20,3180,107
0240,16,22,3264,106
0240,16,24,3240,109
0240,16,26,3460,110
0240,16,28,3220,109
0240,16,30,3310,107
0240,16,32,3460,108
0240,16,34,3430,111
0240,16,36,3300,105
0240,16,38,3060,110
0240,16,40,3110,110
0240,16,42,3130,109
0240,16,44,3580,107
0240,16,46,3660,110
0240,16,48,3810,107
0240,16,50,3820,108
0240,16,52,3330,109
0240,16,54,3380,108
0240,16,56,3540,107
0240,16,58,3630,106
0240,17,0,3650,104
0240,17,2,3550,108
0240,17,4,3120,107
0240,17,6,3790,107
0240,17,8,3800,108
0240,17,10,3560,108
0240,17,12,3780,106
0240,17,14,3510,106
0240,17,16,4152,106
0240,17,18,3220,109
0240,17,20,3630,107
0240,17,22,4344,106
0240,17,24,3804,107
0240,17,26,3840,108
0240,17,28,3560,107
0240,17,30,3804,107
0240,17,32,3924,105
0240,17,34,4032,106
0240,17,36,3876,105
0240,17,38,3672,107
0240,17,40,3600,107
0240,17,42,3510,106
0240,17,44,3430,108
0240,17,46,3610,107
0240,17,48,3490,107
0240,17,50,3300,108
0240,17,52,3680,108
0240,17,54,3730,105
0240,17,56,4030,105
0240,17,58,3810,108
0240,18,0,3700,104
0240,18,2,3750,106
0240,18,4,3520,106
0240,18,6,3270,107
0240,18,8,3480,106
0240,18,10,2920,109
0240,18,12,3280,108
0240,18,14,3210,106
0240,18,16,3270,108
0240,18,18,3540,106
0240,18,20,2890,107
0240,18,22,3110,111
0240,18,24,3270,108
0240,18,26,2890,106
0240,18,28,2970,107
0246,15,30,2850,108
0246,15,32,3220,105
0246,15,34,3020,106
0246,15,36,3160,109
0246,15,38,2840,106
0246,15,40,3240,107
0246,15,42,3480,107
0246,15,44,2560,110
0246,15,46,2520,108
0246,15,48,2480,107
0246,15,50,3040,110
0246,15,52,2920,110
0246,15,54,3405,108
0246,15,56,3015,105
0246,15,58,2535,110
0246,16,0,2850,107
0246,16,2,3090,111
0246,16,4,3255,106
0246,16,6,2850,109
0246,16,8,3400,107
0246,16,10,3480,107
0246,16,12,3255,108
0246,16,14,2955,108
0246,16,16,3540,109
0246,16,18,3195,106
0246,16,20,3270,106
0246,16,22,3300,107
0246,16,24,2868,109
0246,16,26,3492,109
0246,16,28,3204,106
0246,16,30,3360,108
0246,16,32,3264,109
0246,16,34,3204,110
0246,16,36,3096,107
0246,16,38,2952,110
0246,16,40,2844,112
0246,16,42,3252,109
0246,16,44,3345,108
0246,16,46,3708,111
0246,16,48,3936,107
0246,16,50,3585,107
0246,16,52,3708,107
0246,16,54,3504,107
0246,16,56,3120,111
0246,16,58,3948,105
0246,17,0,3768,106
0246,17,2,3480,109
0246,17,4,3504,107
0246,17,6,3756,106
0246,17,8,3760,108
0246,17,10,3520,108
0246,17,12,3730,106
0246,17,14,4104,104
0246,17,16,3840,108
0246,17,18,3888,107
0246,17,20,4056,106
0246,17,22,4260,107
0246,17,24,3828,108
0246,17,26,3948,106
0246,17,28,3924,105
0246,17,30,3924,104
0246,17,32,3390,106
0246,17,34,3430,106
0246,17,36,3828,106
0246,17,38,3816,106
0246,17,40,3030,107
0246,17,42,3700,105
0246,17,44,3640,106
0246,17,46,3680,107
0246,17,48,3490,105
0246,17,50,3290,108
0246,17,52,3840,106
0246,17,54,4090,104
0246,17,56,3830,105
0246,17,58,3630,105
0246,18,0,3680,105
0246,18,2,3380,106
0246,18,4,3480,104
0246,18,6,3460,107
0246,18,8,3600,106
0246,18,10,3070,108
0246,18,12,3180,106
0246,18,14,3230,106
0246,18,16,3210,107
0246,18,18,3330,107
0246,18,20,2830,106
0246,18,22,2964,111
0246,18,24,3110,108
0246,18,26,2790,108
0246,18,28,2980,107
0251,15,30,3060,109
0251,15,32,2940,108
0251,15,34,2955,110
0251,15,36,2925,108
0251,15,38,2820,109
0251,15,40,2955,107
0251,15,42,3405,107
0251,15,44,2340,111
0251,15,46,2565,109
0251,15,48,2640,109
0251,15,50,3045,111
0251,15,52,3030,109
0251,15,54,3252,109
0251,15,56,2748,106
0251,15,58,2808,108
0251,16,0,2796,106
0251,16,2,2964,111
0251,16,4,3000,107
0251,16,6,3372,109
0251,16,8,3324,107
0251,16,10,3636,104
0251,16,12,3564,104
0251,16,14,2964,106
0251,16,16,3396,106
0251,16,18,3240,102
0251,16,20,3228,105
0251,16,22,3588,105
0251,16,24,2920,105
0251,16,26,3360,106
0251,16,28,3630,104
0251,16,30,3528,106
0251,16,32,3288,110
0251,16,34,2964,110
0251,16,36,2856,110
0251,16,38,3108,111
0251,16,40,2844,111
0251,16,42,3510,108
0251,16,44,3288,107
0251,16,46,3500,112
0251,16,48,3710,107
0251,16,50,3740,107
0251,16,52,3680,108
0251,16,54,3650,107
0251,16,56,3050,109
0251,16,58,4020,106
0251,17,0,3790,106
0251,17,2,3000,110
0251,17,4,3720,107
0251,17,6,4010,107
0251,17,8,3570,109
0251,17,10,3640,109
0251,17,12,3660,108
0251,17,14,3640,107
0251,17,16,3816,110
0251,17,18,4164,106
0251,17,20,3888,107
0251,17,22,3936,109
0251,17,24,4020,109
0251,17,26,3900,106
0251,17,28,3510,108
0251,17,30,3972,107
0251,17,32,3864,107
0251,17,34,3350,109
0251,17,36,3504,107
0251,17,38,4164,106
0251,17,40,3270,108
0251,17,42,3970,106
0251,17,44,3550,107
0251,17,46,3580,109
0251,17,48,3450,107
0251,17,50,3550,107
0251,17,52,3840,108
0251,17,54,3950,107
0251,17,56,3670,107
0251,17,58,3620,106
0251,18,0,3460,107
0251,18,2,3170,107
0251,18,4,3490,106
0251,18,6,3510,109
0251,18,8,3490,107
0251,18,10,3060,107
0251,18,12,3180,110
0251,18,14,3130,109
0251,18,16,2880,110
0251,18,18,2960,111
0251,18,20,3010,107
0251,18,22,2820,111
0251,18,24,2800,112
0251,18,26,2900,110
0251,18,28,3080,109
0262,15,30,3160,105
0262,15,32,2950,108
0262,15,34,3400,104
0262,15,36,2970,107
0262,15,38,3192,104
0262,15,40,2805,105
0262,15,42,3195,106
0262,15,44,2868,105
0262,15,46,3070,104
0262,15,48,3020,107
0262,15,50,2960,107
0262,15,52,2856,107
0262,15,54,3280,104
0262,15,56,2916,109
0262,15,58,2710,107
0262,16,0,2990,109
0262,16,2,2860,106
0262,16,4,2970,104
0262,16,6,3420,106
0262,16,8,3340,105
0262,16,10,3540,106
0262,16,12,3120,104
0262,16,14,3210,106
0262,16,16,3300,106
0262,16,18,3240,102
0262,16,20,3340,102
0262,16,22,3340,104
0262,16,24,3410,103
0262,16,26,3310,104
0262,16,28,3480,102
0262,16,30,3456,103
0262,16,32,3240,105
0262,16,34,3495,106
0262,16,36,2748,107
0262,16,38,3144,108
0262,16,40,3216,107
0262,16,42,3144,108
0262,16,44,3050,105
0262,16,46,3750,104
0262,16,48,3570,104
0262,16,50,3530,106
0262,16,52,3560,105
0262,16,54,3680,104
0262,16,56,3610,104
0262,16,58,3910,103
0262,17,0,3830,104
0262,17,2,3600,106
0262,17,4,3590,105
0262,17,6,3710,103
0262,17,8,3720,104
0262,17,10,3630,104
0262,17,12,3640,103
0262,17,14,4140,105
0262,17,16,4020,104
0262,17,18,3790,103
0262,17,20,3996,103
0262,17,22,3612,105
0262,17,24,4260,104
0262,17,26,3732,102
0262,17,28,3672,103
0262,17,30,3490,105
0262,17,32,3864,104
0262,17,34,2850,106
0262,17,36,3270,104
0262,17,38,4068,103
0262,17,40,3400,102
0262,17,42,3850,105
0262,17,44,3570,103
0262,17,46,3610,105
0262,17,48,3580,104
0262,17,50,3390,104
0262,17,52,3530,103
0262,17,54,3800,104
0262,17,56,3720,103
0262,17,58,3590,103
0262,18,0,3790,102
0262,18,2,3500,104
0262,18,4,3420,102
0262,18,6,3480,105
0262,18,8,3460,104
0262,18,10,3520,103
0262,18,12,3040,107
0262,18,14,3460,103
0262,18,16,3090,105
0262,18,18,3096,105
0262,18,20,3130,108
0262,18,22,2720,107
0262,18,24,3020,106
0262,18,26,3240,105
0262,18,28,2940,108
0267,15,30,3100,107
0267,15,32,3030,107
0267,15,34,3070,105
0267,15,36,2870,106
0267,15,38,2950,104
0267,15,40,2860,105
0267,15,42,2750,106
0267,15,44,2980,105
0267,15,46,3320,106
0267,15,48,3084,104
0267,15,50,2690,107
0267,15,52,3040,105
0267,15,54,3260,102
0267,15,56,2712,106
0267,15,58,2800,106
0267,16,0,3300,105
0267,16,2,3170,103
0267,16,4,2870,106
0267,16,6,3130,104
0267,16,8,3430,104
0267,16,10,3300,105
0267,16,12,3050,103
0267,16,14,3290,105
0267,16,16,3170,105
0267,16,18,3240,102
0267,16,20,3430,100
0267,16,22,3330,104
0267,16,24,3280,102
0267,16,26,3380,102
0267,16,28,3732,101
0267,16,30,3190,101
0267,16,32,3260,102
0267,16,34,3288,103
0267,16,36,2832,104
0267,16,38,3160,105
0267,16,40,3600,103
0267,16,42,3090,103
0267,16,44,3300,104
0267,16,46,3680,102
0267,16,48,3660,104
0267,16,50,3440,103
0267,16,52,3450,103
0267,16,54,3830,103
0267,16,56,3890,100
0267,16,58,3780,102
0267,17,0,3610,103
0267,17,2,3350,103
0267,17,4,3520,101
0267,17,6,3660,100
0267,17,8,3690,101
0267,17,10,3830,100
0267,17,12,3590,101
0267,17,14,4152,104
0267,17,16,3410,103
0267,17,18,4236,100
0267,17,20,4164,100
0267,17,22,3540,101
0267,17,24,3984,102
0267,17,26,3540,99
0267,17,28,3936,99
0267,17,30,3600,100
0267,17,32,3960,101
0267,17,34,3564,102
0267,17,36,3250,101
0267,17,38,3672,103
0267,17,40,3260,100
0267,17,42,3730,103
0267,17,44,3570,100
0267,17,46,3600,100
0267,17,48,3710,103
0267,17,50,3290,103
0267,17,52,3500,101
0267,17,54,3970,101
0267,17,56,3750,103
0267,17,58,3630,102
0267,18,0,4100,100
0267,18,2,3590,101
0267,18,4,3230,103
0267,18,6,3390,102
0267,18,8,3170,103
0267,18,10,3360,102
0267,18,12,3210,103
0267,18,14,3520,102
0267,18,16,3290,104
0267,18,18,3060,106
0267,18,20,3100,108
0267,18,22,3170,106
0267,18,24,2870,106
0267,18,26,3220,105
0267,18,28,3050,104
0274,15,30,6360,104
0274,15,32,6870,102
0274,15,34,6460,98
0274,15,36,6310,100
0274,15,38,6190,99
0274,15,40,5820,102
0274,15,42,6010,98
0274,15,44,6048,106
0274,15,46,6140,92
0274,15,48,6380,94
0274,15,50,6420,99
0274,15,52,6410,90
0274,15,54,6510,90
0274,15,56,6230,96
0274,15,58,5880,92
0274,16,0,6100,88
0274,16,2,6240,88
0274,16,4,6600,93
0274,16,6,7010,92
0274,16,8,6850,95
0274,16,10,6500,86
0274,16,12,6360,86
0274,16,14,6890,88
0274,16,16,6020,87
0274,16,18,5670,75
0274,16,20,6170,76
0274,16,22,6120,75
0274,16,24,6200,76
0274,16,26,6540,72
0274,16,28,6160,77
0274,16,30,6216,81
0274,16,32,5710,80
0274,16,34,6150,82
0274,16,36,6150,83
0274,16,38,5830,82
0274,16,40,5560,81
0274,16,42,6120,86
0274,16,44,6280,83
0274,16,46,6972,80
0274,16,48,6670,79
0274,16,50,6630,79
0274,16,52,6560,79
0274,16,54,6820,85
0274,16,56,6860,79
0274,16,58,6590,77
0274,17,0,6940,84
0274,17,2,6040,78
0274,17,4,6370,69
0274,17,6,6270,67
0274,17,8,6600,73
0274,17,10,6880,76
0274,17,12,7020,83
0274,17,14,7776,86
0274,17,16,7845,71
0274,17,18,7200,77
0274,17,20,6648,75
0274,17,22,6600,72
0274,17,24,6852,64
0274,17,26,7164,68
0274,17,28,6480,67
0274,17,30,6060,63
0274,17,32,7308,75
0274,17,34,6432,69
0274,17,36,6576,68
0274,17,38,6696,70
0274,17,40,5700,60
0274,17,42,6564,66
0274,17,44,6876,73
0274,17,46,6996,68
0274,17,48,7392,80
0274,17,50,7000,76
0274,17,52,6980,73
0274,17,54,7030,78
0274,17,56,6710,72
0274,17,58,6530,72
0274,18,0,6330,70
0274,18,2,6612,73
0274,18,4,5990,74
0274,18,6,6180,68
0274,18,8,5750,68
0274,18,10,6500,78
0274,18,12,6240,82
0274,18,14,6300,79
0274,18,16,6370,83
0274,18,18,6270,86
0274,18,20,5930,95
0274,18,22,6550,96
0274,18,24,5270,90
0274,18,26,5500,84
0274,18,28,5800,84
0277,15,30,6620,102
0277,15,32,7520,97
0277,15,34,7530,96
0277,15,36,6820,93
0277,15,38,7080,96
0277,15,40,6970,97
0277,15,42,6380,98
0277,15,44,6768,103
0277,15,46,7220,91
0277,15,48,6520,87
0277,15,50,7090,96
0277,15,52,7380,85
0277,15,54,6980,88
0277,15,56,6530,88
0277,15,58,6920,88
0277,16,0,6940,90
0277,16,2,7464,88
0277,16,4,7090,86
0277,16,6,7930,84
0277,16,8,7560,90
0277,16,10,7750,89
0277,16,12,7310,81
0277,16,14,6940,82
0277,16,16,7280,84
0277,16,18,6624,84
0277,16,20,6970,71
0277,16,22,7116,72
0277,16,24,6790,69
0277,16,26,6180,60
0277,16,28,7090,69
0277,16,30,6860,73
0277,16,32,6396,75
0277,16,34,6684,81
0277,16,36,6290,74
0277,16,38,6590,77
0277,16,40,6132,80
0277,16,42,6264,79
0277,16,44,7210,73
0277,16,46,7860,70
0277,16,48,7785,84
0277,16,50,7230,73
0277,16,52,6910,70
0277,16,54,7010,74
0277,16,56,7970,76
0277,16,58,7230,73
0277,17,0,7000,74
0277,17,2,7030,74
0277,17,4,7704,66
0277,17,6,7236,70
0277,17,8,6640,66
0277,17,10,7140,71
0277,17,12,7692,71
0277,17,14,8388,82
0277,17,16,7644,73
0277,17,18,7608,74
0277,17,20,7584,69
0277,17,22,7770,72
0277,17,24,6636,56
0277,17,26,7548,60
0277,17,28,7032,66
0277,17,30,6480,58
0277,17,32,6768,59
0277,17,34,7440,65
0277,17,36,6708,60
0277,17,38,7056,63
0277,17,40,6555,62
0277,17,42,6720,56
0277,17,44,6888,63
0277,17,46,6975,61
0277,17,48,7608,71
0277,17,50,7780,70
0277,17,52,7500,71
0277,17,54,7610,74
0277,17,56,7260,70
0277,17,58,6990,66
0277,18,0,6540,62
0277,18,2,6816,65
0277,18,4,6996,69
0277,18,6,6340,59
0277,18,8,5930,64
0277,18,10,6380,71
0277,18,12,6720,76
0277,18,14,6980,79
0277,18,16,6200,75
0277,18,18,6220,84
0277,18,20,6700,91
0277,18,22,7130,91
0277,18,24,5700,90
0277,18,26,6030,80
0277,18,28,6288,87
0279,15,30,6020,104
0279,15,32,6876,96
0279,15,34,7008,96
0279,15,36,6432,91
0279,15,38,6624,99
0279,15,40,6576,97
0279,15,42,5880,103
0279,15,44,6300,95
0279,15,46,6600,91
0279,15,48,5844,84
0279,15,50,6696,91
0279,15,52,6948,84
0279,15,54,6420,95
0279,15,56,5628,83
0279,15,58,7140,86
0279,16,0,6348,84
0279,16,2,6336,78
0279,16,4,6948,88
0279,16,6,8028,87
0279,16,8,7356,84
0279,16,10,7704,88
0279,16,12,6456,78
0279,16,14,7140,86
0279,16,16,6792,82
0279,16,18,6540,81
0279,16,20,6840,75
0279,16,22,6320,63
0279,16,24,6720,65
0279,16,26,6380,60
0279,16,28,6780,63
0279,16,30,6730,65
0279,16,32,5820,67
0279,16,34,6010,69
0279,16,36,6440,72
0279,16,38,6740,76
0279,16,40,6170,71
0279,16,42,5870,70
0279,16,44,7460,71
0279,16,46,7820,67
0279,16,48,7150,66
0279,16,50,6732,59
0279,16,52,6480,68
0279,16,54,6750,70
0279,16,56,8280,72
0279,16,58,7320,70
0279,17,0,6660,68
0279,17,2,7400,70
0279,17,4,6970,60
0279,17,6,6580,61
0279,17,8,6610,61
0279,17,10,7120,67
0279,17,12,7920,71
0279,17,14,7728,75
0279,17,16,7452,76
0279,17,18,7488,77
0279,17,20,7344,69
0279,17,22,7224,65
0279,17,24,7140,54
0279,17,26,7308,60
0279,17,28,7008,63
0279,17,30,6720,59
0279,17,32,6780,51
0279,17,34,7632,62
0279,17,36,7044,55
0279,17,38,6708,54
0279,17,40,7176,53
0279,17,42,6144,48
0279,17,44,6960,55
0279,17,46,6768,56
0279,17,48,6960,63
0279,17,50,7790,69
0279,17,52,7080,66
0279,17,54,7420,72
0279,17,56,7440,74
0279,17,58,6790,62
0279,18,0,6700,62
0279,18,2,6912,62
0279,18,4,6960,58
0279,18,6,6510,60
0279,18,8,5870,68
0279,18,10,6040,70
0279,18,12,6340,73
0279,18,14,6550,76
0279,18,16,6040,76
0279,18,18,6010,80
0279,18,20,6260,90
0279,18,22,6350,88
0279,18,24,5680,90
0279,18,26,5820,84
0279,18,28,5730,81
0281,15,30,5660,104
0281,15,32,6492,105
0281,15,34,6200,97
0281,15,36,6090,99
0281,15,38,6350,103
0281,15,40,6280,100
0281,15,42,5390,105
0281,15,44,5810,101
0281,15,46,6390,93
0281,15,48,5910,93
0281,15,50,6350,89
0281,15,52,6650,89
0281,15,54,5880,92
0281,15,56,5330,90
0281,15,58,6340,89
0281,16,0,6080,86
0281,16,2,6090,83
0281,16,4,5980,85
0281,16,6,7050,91
0281,16,8,6450,88
0281,16,10,7130,93
0281,16,12,6360,88
0281,16,14,6780,85
0281,16,16,6540,79
0281,16,18,6170,76
0281,16,20,6210,74
0281,16,22,6230,69
0281,16,24,6768,68
0281,16,26,6810,59
0281,16,28,5660,56
0281,16,30,6220,66
0281,16,32,5840,66
0281,16,34,5560,64
0281,16,36,5496,69
0281,16,38,6210,70
0281,16,40,5540,66
0281,16,42,6170,68
0281,16,44,6760,67
0281,16,46,7110,66
0281,16,48,6210,65
0281,16,50,6480,68
0281,16,52,6650,69
0281,16,54,6330,69
0281,16,56,7070,70
0281,16,58,7090,72
0281,17,0,6370,64
0281,17,2,7070,68
0281,17,4,6396,65
0281,17,6,6250,61
0281,17,8,6570,57
0281,17,10,6620,64
0281,17,12,7812,73
0281,17,14,6948,75
0281,17,16,6792,78
0281,17,18,6972,75
0281,17,20,6744,73
0281,17,22,6852,67
0281,17,24,6900,65
0281,17,26,6528,63
0281,17,28,6444,64
0281,17,30,5952,57
0281,17,32,6156,49
0281,17,34,7260,59
0281,17,36,6888,58
0281,17,38,6312,54
0281,17,40,6792,53
0281,17,42,5760,50
0281,17,44,6564,53
0281,17,46,6828,56
0281,17,48,6144,58
0281,17,50,7330,71
0281,17,52,6740,73
0281,17,54,6900,72
0281,17,56,6930,77
0281,17,58,6440,66
0281,18,0,6370,66
0281,18,2,6120,62
0281,18,4,6960,61
0281,18,6,6050,65
0281,18,8,5350,66
0281,18,10,5450,68
0281,18,12,5950,80
0281,18,14,6180,82
0281,18,16,5880,79
0281,18,18,5630,79
0281,18,20,5570,79
0281,18,22,5890,85
0281,18,24,5510,90
0281,18,26,5680,86
0281,18,28,5500,85
0285,15,30,5880,105
0285,15,32,7250,93
0285,15,34,7160,94
0285,15,36,6570,103
0285,15,38,7070,105
0285,15,40,7020,101
0285,15,42,6070,104
0285,15,44,6300,103
0285,15,46,7080,101
0285,15,48,6850,92
0285,15,50,7280,90
0285,15,52,7380,92
0285,15,54,6890,92
0285,15,56,6340,89
0285,15,58,6530,86
0285,16,0,6880,91
0285,16,2,6740,85
0285,16,4,7320,94
0285,16,6,7450,90
0285,16,8,7430,90
0285,16,10,7820,87
0285,16,12,7270,89
0285,16,14,7730,81
0285,16,16,7830,78
0285,16,18,7540,78
0285,16,20,8016,79
0285,16,22,7224,64
0285,16,24,7644,65
0285,16,26,8796,72
0285,16,28,7464,57
0285,16,30,7476,52
0285,16,32,7572,61
0285,16,34,6912,59
0285,16,36,7260,55
0285,16,38,7725,63
0285,16,40,8196,59
0285,16,42,7752,54
0285,16,44,7236,55
0285,16,46,7780,59
0285,16,48,7630,61
0285,16,50,7800,64
0285,16,52,7810,61
0285,16,54,7200,60
0285,16,56,8580,67
0285,16,58,7810,61
0285,17,0,7404,73
0285,17,2,8050,64
0285,17,4,7850,69
0285,17,6,7470,61
0285,17,8,7310,50
0285,17,10,6830,49
0285,17,12,8700,66
0285,17,14,8544,72
0285,17,16,7944,77
0285,17,18,8304,78
0285,17,20,8448,74
0285,17,22,8676,75
0285,17,24,8100,75
0285,17,26,7524,67
0285,17,28,7836,58
0285,17,30,7932,55
0285,17,32,7452,52
0285,17,34,7500,46
0285,17,36,8508,59
0285,17,38,7104,60
0285,17,40,6690,56
0285,17,42,6890,57
0285,17,44,6950,48
0285,17,46,6732,57
0285,17,48,6730,56
0285,17,50,8268,73
0285,17,52,7970,69
0285,17,54,8060,71
0285,17,56,8250,77
0285,17,58,7440,72
0285,18,0,7690,77
0285,18,2,7910,76
0285,18,4,8060,70
0285,18,6,7420,71
0285,18,8,7188,76
0285,18,10,5856,74
0285,18,12,7656,83
0285,18,14,6050,86
0285,18,16,7130,83
0285,18,18,6030,79
0285,18,20,6600,79
0285,18,22,6860,78
0285,18,24,6850,81
0285,18,26,6900,88
0285,18,28,6770,86
0289,15,30,4740,109
