location,hour,minute,flow,speed,maxspeed
0717,16,2,2340,107,110
0717,16,4,2400,108,114
0717,16,6,2715,105,106
0717,16,8,2715,107,112
0717,16,10,2490,105,109
0717,16,12,3135,106,109
0717,16,14,2760,105,106
0717,16,16,2850,106,107
0717,16,18,2670,106,111
0717,16,20,2835,105,108
0717,16,22,2430,108,113
0717,16,24,2340,109,114
0717,16,26,2595,106,108
0717,16,28,2445,106,110
0717,16,30,2880,103,108
0717,16,32,2640,104,108
0717,16,34,2880,105,111
0717,16,36,2985,106,108
0717,16,38,3615,100,106
0717,16,40,2850,106,109
0717,16,42,2505,106,112
0717,16,44,3210,102,110
0717,16,46,3045,103,104
0717,16,48,2640,106,110
0717,16,50,2865,104,109
0717,16,52,2760,106,112
0717,16,54,2265,107,111
0717,16,56,2790,106,112
0717,16,58,3090,102,106
0717,17,0,2325,109,122
0717,17,2,2520,106,110
0717,17,4,2640,107,108
0717,17,6,2745,103,105
0717,17,8,2700,105,109
0717,17,10,2310,105,108
0717,17,12,2610,105,110
0717,17,14,2850,110,114
0717,17,16,3000,107,111
0717,17,18,2910,107,108
0717,17,20,2745,104,107
0717,17,22,2760,105,113
0717,17,24,2475,107,111
0717,17,26,3240,105,110
0717,17,28,2310,109,112
0717,17,30,2340,105,112
0717,17,32,3000,100,107
0717,17,34,2970,103,111
0717,17,36,2475,106,110
0717,17,38,2820,106,114
0717,17,40,2355,109,111
0717,17,42,2385,106,110
0717,17,44,2430,107,109
0717,17,46,2190,109,111
0717,17,48,2640,107,112
0717,17,50,2850,107,110
0717,17,52,2985,104,110
0717,17,54,2490,109,112
0717,17,56,2250,110,115
0717,17,58,2100,108,112
0717,18,0,2310,109,114
0717,18,2,2205,109,115
0717,18,4,1830,108,112
0717,18,6,2355,107,109
0717,18,8,2220,106,113
0717,18,10,2085,108,114
0717,18,12,1695,110,116
0717,18,14,2130,110,111
0717,18,16,2250,107,110
0717,18,18,1800,109,116
0717,18,20,2310,108,110
0717,18,22,2070,110,112
0717,18,24,2010,108,112
0717,18,26,1815,106,111
0717,18,28,2325,108,110
0723,15,30,2430,114,115
0723,15,32,2475,110,116
0723,15,34,2535,112,114
0723,15,36,2790,113,118
0723,15,38,2910,107,116
0723,15,40,2820,112,119
0723,15,42,2835,110,114
0723,15,44,3075,110,116
0723,15,46,2535,113,115
0723,15,48,2715,112,115
0723,15,50,2805,108,116
0723,15,52,2850,108,116
0723,15,54,2730,111,116
0723,15,56,3120,112,116
0723,15,58,2460,111,120
0723,16,0,2820,111,116
0723,16,2,2550,111,116
0723,16,4,2475,114,119
0723,16,6,2625,113,117
0723,16,8,2595,112,118
0723,16,10,2730,108,114
0723,16,12,3495,105,111
0723,16,14,2460,114,118
0723,16,16,2745,114,115
0723,16,18,2820,111,113
0723,16,20,2820,112,116
0723,16,22,2520,111,114
0723,16,24,1815,114,117
0723,16,26,2625,114,116
0723,16,28,2640,110,116
0723,16,30,2985,107,116
0723,16,32,2835,110,114
0723,16,34,3180,109,112
0723,16,36,2925,112,116
0723,16,38,3585,103,110
0723,16,40,2700,112,119
0723,16,42,2460,112,118
0723,16,44,3015,109,118
0723,16,46,3105,109,112
0723,16,48,2790,111,113
0723,16,50,2640,109,115
0723,16,52,3060,108,114
0723,16,54,2505,109,116
0723,16,56,2865,110,115
0723,16,58,2790,108,114
0723,17,0,2415,113,119
0723,17,2,2640,111,118
0723,17,4,2550,113,118
0723,17,6,2550,109,114
0723,17,8,2805,110,114
0723,17,10,2295,112,114
0723,17,12,2520,110,111
0723,17,14,2790,111,118
0723,17,16,2745,109,112
0723,17,18,3180,108,114
0723,17,20,2745,108,113
0723,17,22,2745,110,113
0723,17,24,2850,108,117
0723,17,26,3405,106,110
0723,17,28,2295,111,115
0723,17,30,2835,108,118
0723,17,32,2865,107,116
0723,17,34,2550,109,114
0723,17,36,2490,108,112
0723,17,38,2370,113,116
0723,17,40,2880,108,113
0723,17,42,2325,110,114
0723,17,44,2700,112,114
0723,17,46,2475,110,116
0723,17,48,2505,110,111
0723,17,50,2445,111,116
0723,17,52,2730,108,110
0723,17,54,2745,108,114
0723,17,56,2205,112,117
0723,17,58,1980,116,120
0723,18,0,2430,110,119
0723,18,2,2025,114,119
0723,18,4,2025,111,116
0723,18,6,2610,111,115
0723,18,8,2205,111,114
0723,18,10,2055,114,121
0723,18,12,1890,113,118
0723,18,14,2115,114,118
0723,18,16,1875,113,118
0723,18,18,2220,115,121
0723,18,20,1935,113,117
0723,18,22,2010,116,121
0723,18,24,2010,115,121
0723,18,26,1890,112,115
0723,18,28,2430,112,116
0727,15,30,2310,116,119
0727,15,32,2640,110,117
0727,15,34,2385,116,121
0727,15,36,2985,113,118
0727,15,38,2670,112,118
0727,15,40,2550,115,122
0727,15,42,2895,112,116
0727,15,44,3075,113,118
0727,15,46,2595,115,116
0727,15,48,2790,113,116
0727,15,50,2685,112,116
0727,15,52,3060,110,116
0727,15,54,2805,112,116
0727,15,56,2925,114,119
0727,15,58,2310,113,115
0727,16,0,2955,113,120
0727,16,2,2595,114,118
0727,16,4,2745,112,119
0727,16,6,2610,115,120
0727,16,8,2520,116,122
0727,16,10,2745,112,118
0727,16,12,3270,106,116
0727,16,14,2250,119,122
0727,16,16,2655,117,119
0727,16,18,2610,114,120
0727,16,20,2985,114,117
0727,16,22,2445,113,116
0727,16,24,2055,115,117
0727,16,26,2625,114,117
0727,16,28,2805,112,120
0727,16,30,2805,111,121
0727,16,32,2880,109,115
0727,16,34,3375,109,114
0727,16,36,2730,113,119
0727,16,38,3135,110,114
0727,16,40,2445,116,122
0727,16,42,2745,114,120
0727,16,44,2610,113,120
0727,16,46,2730,112,116
0727,16,48,2700,114,116
0727,16,50,2700,110,118
0727,16,52,2985,113,117
0727,16,54,2505,111,118
0727,16,56,2730,111,116
0727,16,58,2535,111,117
0727,17,0,2370,116,120
0727,17,2,2535,113,120
0727,17,4,2250,115,118
0727,17,6,2505,113,117
0727,17,8,2805,111,114
0727,17,10,2070,116,122
0727,17,12,2595,112,114
0727,17,14,2760,112,120
0727,17,16,2880,112,114
0727,17,18,3195,109,116
0727,17,20,2790,109,114
0727,17,22,2700,111,118
0727,17,24,3060,111,120
0727,17,26,3240,108,112
0727,17,28,2340,114,121
0727,17,30,2805,109,118
0727,17,32,2790,110,118
0727,17,34,2265,114,118
0727,17,36,2505,111,113
0727,17,38,2145,117,118
0727,17,40,2955,109,122
0727,17,42,2700,111,118
0727,17,44,2985,112,115
0727,17,46,2625,110,116
0727,17,48,2220,113,118
0727,17,50,2265,114,116
0727,17,52,2400,110,112
0727,17,54,2745,109,114
0727,17,56,2145,114,116
0727,17,58,1830,118,122
0727,18,0,2355,112,118
0727,18,2,2175,116,120
0727,18,4,1875,114,120
0727,18,6,2640,112,118
0727,18,8,2055,114,118
0727,18,10,2160,114,122
0727,18,12,1935,115,120
0727,18,14,2070,115,120
0727,18,16,1815,116,126
0727,18,18,2130,117,122
0727,18,20,1965,115,119
0727,18,22,2040,117,120
0727,18,24,2130,118,128
0727,18,26,1980,117,121
0727,18,28,2445,114,120
0731,15,30,240,107,118
0731,15,32,405,105,110
0731,15,34,330,109,121
0731,15,36,345,106,112
0731,15,38,285,108,127
0731,15,40,315,108,116
0731,15,42,375,108,111
0731,15,44,270,103,111
0731,15,46,240,109,114
0731,15,48,405,99,103
0731,15,50,225,114,123
0731,15,52,285,106,111
0731,15,54,285,110,114
0731,15,56,255,110,118
0731,15,58,180,105,113
0731,16,0,255,108,115
0731,16,2,320,112,116
0731,16,4,390,100,107
0731,16,6,150,108,119
0731,16,8,180,112,121
0731,16,10,210,108,115
0731,16,12,210,110,115
0731,16,14,255,106,111
0731,16,16,165,105,119
0731,16,18,255,113,127
0731,16,20,360,114,123
0731,16,22,300,108,116
0731,16,24,285,104,109
0731,16,26,180,111,115
0731,16,28,345,105,111
0731,16,30,465,106,114
0731,16,32,315,108,112
0731,16,34,435,103,114
0731,16,36,300,105,119
0731,16,38,360,107,119
0731,16,40,360,106,119
0731,16,42,300,108,115
0731,16,44,285,107,113
0731,16,46,315,105,108
0731,16,48,270,105,109
0731,16,50,375,104,117
0731,16,52,315,108,114
0731,16,54,500,100,103
0731,16,56,420,101,107
0731,16,58,300,107,110
0731,17,0,300,108,116
0731,17,2,285,104,115
0731,17,4,120,114,127
0731,17,6,315,108,114
0731,17,8,345,111,116
0731,17,10,285,106,116
0731,17,12,240,101,101
0731,17,14,360,103,107
0731,17,16,450,108,120
0731,17,18,240,109,118
0731,17,20,270,96,100
0731,17,22,270,109,115
0731,17,24,345,105,114
0731,17,26,405,102,107
0731,17,28,285,110,114
0731,17,30,165,99,111
0731,17,32,315,98,104
0731,17,34,300,104,112
0731,17,36,345,109,112
0731,17,38,255,110,113
0731,17,40,240,103,114
0731,17,42,285,104,107
0731,17,44,210,105,113
0731,17,46,165,108,120
0731,17,48,225,108,117
0731,17,50,285,106,115
0731,17,52,180,102,117
0731,17,54,270,102,116
0731,17,56,195,97,111
0731,17,58,255,105,110
0731,18,0,285,106,108
0731,18,2,255,104,116
0731,18,4,260,109,112
0731,18,6,345,106,110
0731,18,8,165,108,120
0731,18,10,225,102,109
0731,18,12,360,110,115
0731,18,14,315,106,112
0731,18,16,180,111,117
0731,18,18,180,112,134
0731,18,20,165,110,115
0731,18,22,150,104,106
0731,18,24,255,109,115
0731,18,26,270,112,115
0731,18,28,330,108,117
0733,15,30,2820,112,122
0733,15,32,3495,107,117
0733,15,34,2610,113,118
0733,15,36,3180,109,114
0733,15,38,3600,107,113
0733,15,40,2910,115,118
0733,15,42,2940,112,116
0733,15,44,3345,112,117
0733,15,46,2835,112,116
0733,15,48,3045,115,120
0733,15,50,2865,112,118
0733,15,52,3180,112,116
0733,15,54,3015,108,116
0733,15,56,2775,117,120
0733,15,58,2805,111,118
0733,16,0,3165,112,116
0733,16,2,2610,116,118
0733,16,4,3390,106,110
0733,16,6,2940,113,116
0733,16,8,2925,115,120
0733,16,10,2730,114,116
0733,16,12,3255,113,118
0733,16,14,2850,115,119
0733,16,16,2520,117,120
0733,16,18,2775,114,118
0733,16,20,3030,119,121
0733,16,22,2700,114,118
0733,16,24,2400,113,117
0733,16,26,2430,117,118
0733,16,28,3195,109,116
0733,16,30,3000,111,121
0733,16,32,3090,109,120
0733,16,34,3630,106,111
0733,16,36,3045,106,111
0733,16,38,3165,112,117
0733,16,40,2835,112,124
0733,16,42,3135,111,118
0733,16,44,3225,111,119
0733,16,46,3315,111,119
0733,16,48,2895,110,115
0733,16,50,3240,110,115
0733,16,52,3015,115,120
0733,16,54,2835,108,114
0733,16,56,3120,105,120
0733,16,58,2820,113,121
0733,17,0,2955,113,116
0733,17,2,2775,112,122
0733,17,4,2550,111,116
0733,17,6,2595,113,117
0733,17,8,2925,113,116
0733,17,10,2655,112,119
0733,17,12,2970,110,119
0733,17,14,2985,110,116
0733,17,16,2970,112,116
0733,17,18,3480,109,116
0733,17,20,3315,106,114
0733,17,22,2685,113,119
0733,17,24,3255,110,120
0733,17,26,2940,110,121
0733,17,28,2685,113,118
0733,17,30,2865,111,118
0733,17,32,3165,107,118
0733,17,34,2415,114,120
0733,17,36,2595,112,118
0733,17,38,2265,115,117
0733,17,40,3075,107,118
0733,17,42,3210,109,118
0733,17,44,2835,115,123
0733,17,46,2820,110,114
0733,17,48,2280,115,119
0733,17,50,2310,112,117
0733,17,52,2520,111,114
0733,17,54,3360,106,114
0733,17,56,2430,112,116
0733,17,58,2400,117,120
0733,18,0,2265,114,122
0733,18,2,2520,116,118
0733,18,4,2145,113,118
0733,18,6,2880,111,116
0733,18,8,2250,115,119
0733,18,10,2580,115,122
0733,18,12,2565,114,122
0733,18,14,2580,112,116
0733,18,16,2205,115,123
0733,18,18,2385,117,121
0733,18,20,2325,114,118
0733,18,22,2070,117,124
0733,18,24,2100,118,124
0733,18,26,2205,118,124
0733,18,28,2595,114,122
0737,15,30,3120,108,118
0737,15,32,3660,101,116
0737,15,34,2790,111,115
0737,15,36,3300,108,116
0737,15,38,3750,108,116
0737,15,40,3000,115,116
0737,15,42,2580,112,116
0737,15,44,3240,114,118
0737,15,46,2475,115,121
0737,15,48,2865,114,119
0737,15,50,3075,110,118
0737,15,52,3120,110,119
0737,15,54,2910,100,118
0737,15,56,2970,114,120
0737,15,58,3060,109,118
0737,16,0,3045,112,116
0737,16,2,2730,115,118
0737,16,4,3690,106,110
0737,16,6,3030,112,115
0737,16,8,3195,114,122
0737,16,10,2730,114,118
0737,16,12,3150,111,114
0737,16,14,3015,115,116
0737,16,16,2670,114,117
0737,16,18,2700,115,118
0737,16,20,2940,117,120
0737,16,22,2865,114,122
0737,16,24,2490,112,114
0737,16,26,2355,116,118
0737,16,28,3270,106,113
0737,16,30,2970,109,118
0737,16,32,3075,109,114
0737,16,34,3600,106,110
0737,16,36,3435,100,110
0737,16,38,3075,114,118
0737,16,40,3165,111,122
0737,16,42,3390,109,116
0737,16,44,3420,108,112
0737,16,46,3270,112,120
0737,16,48,3105,109,118
0737,16,50,3300,110,116
0737,16,52,2895,113,121
0737,16,54,2850,106,114
0737,16,56,3270,100,116
0737,16,58,2775,112,121
0737,17,0,2940,110,116
0737,17,2,3030,112,120
0737,17,4,2970,108,115
0737,17,6,2670,113,118
0737,17,8,2925,111,117
0737,17,10,2910,109,116
0737,17,12,3210,106,118
0737,17,14,3270,108,112
0737,17,16,2895,112,118
0737,17,18,3585,108,113
0737,17,20,3315,105,114
0737,17,22,2700,114,118
0737,17,24,3075,110,120
0737,17,26,2820,110,114
0737,17,28,2685,113,118
0737,17,30,3075,108,116
0737,17,32,3135,107,116
0737,17,34,2340,114,122
0737,17,36,2760,111,124
0737,17,38,2325,115,119
0737,17,40,2985,107,117
0737,17,42,3210,109,116
0737,17,44,2775,115,122
0737,17,46,2880,108,114
0737,17,48,2370,116,118
0737,17,50,2400,109,116
0737,17,52,2505,112,114
0737,17,54,3270,108,116
0737,17,56,2460,111,116
0737,17,58,2370,117,121
0737,18,0,2430,116,120
0737,18,2,2565,116,122
0737,18,4,2385,110,115
0737,18,6,2865,112,114
0737,18,8,2415,114,118
0737,18,10,2700,114,120
0737,18,12,2535,116,121
0737,18,14,2850,111,118
0737,18,16,2310,115,123
0737,18,18,2205,117,121
0737,18,20,2565,114,118
0737,18,22,2295,117,122
0737,18,24,2085,116,120
0737,18,26,2445,117,124
0737,18,28,2475,113,120
0740,15,30,3330,104,118
0740,15,32,3510,98,116
0740,15,34,2700,112,118
0740,15,36,3480,108,116
0740,15,38,3735,109,119
0740,15,40,2895,115,118
0740,15,42,2550,112,114
0740,15,44,3105,116,118
0740,15,46,2430,115,120
0740,15,48,2865,115,121
0740,15,50,3225,111,118
0740,15,52,3045,107,116
0740,15,54,2850,115,117
0740,15,56,2775,112,116
0740,15,58,3315,108,118
0740,16,0,3000,112,118
0740,16,2,2505,114,116
0740,16,4,3525,108,116
0740,16,6,3330,112,112
0740,16,8,2880,113,121
0740,16,10,2820,113,118
0740,16,12,3165,110,112
0740,16,14,3000,114,118
0740,16,16,3060,112,119
0740,16,18,2685,115,117
0740,16,20,2790,115,120
0740,16,22,2895,115,124
0740,16,24,2535,114,114
0740,16,26,2460,114,119
0740,16,28,3285,106,114
0740,16,30,2655,109,120
0740,16,32,3060,107,110
0740,16,34,3525,104,115
0740,16,36,3915,95,106
0740,16,38,2970,114,120
0740,16,40,2880,114,123
0740,16,42,3390,107,116
0740,16,44,3675,107,111
0740,16,46,3090,115,124
0740,16,48,3360,105,120
0740,16,50,3435,110,118
0740,16,52,3030,107,121
0740,16,54,2835,106,116
0740,16,56,3225,104,114
0740,16,58,2865,111,121
0740,17,0,2985,110,118
0740,17,2,3195,111,118
0740,17,4,3120,107,116
0740,17,6,2835,110,116
0740,17,8,2625,112,120
0740,17,10,2955,108,115
0740,17,12,3375,102,116
0740,17,14,3105,109,114
0740,17,16,3000,113,122
0740,17,18,3420,109,114
0740,17,20,3195,107,112
0740,17,22,2640,113,117
0740,17,24,3165,109,116
0740,17,26,2580,114,119
0740,17,28,2685,112,120
0740,17,30,3645,103,116
0740,17,32,3165,106,110
0740,17,34,2400,112,120
0740,17,36,2790,109,118
0740,17,38,2280,112,118
0740,17,40,2745,108,113
0740,17,42,3315,111,116
0740,17,44,2325,118,122
0740,17,46,2940,110,117
0740,17,48,2520,113,116
0740,17,50,2760,109,117
0740,17,52,2595,112,114
0740,17,54,3240,110,118
0740,17,56,2460,113,116
0740,17,58,2520,119,122
0740,18,0,2670,116,120
0740,18,2,2460,117,124
0740,18,4,2160,108,114
0740,18,6,2925,114,117
0740,18,8,2400,117,120
0740,18,10,2700,116,120
0740,18,12,2385,119,122
0740,18,14,2955,112,118
0740,18,16,2085,117,125
0740,18,18,2415,115,120
0740,18,20,2550,116,119
0740,18,22,2205,119,126
0740,18,24,2385,113,116
0740,18,26,2310,116,122
0740,18,28,2355,113,120
0745,15,30,3150,94,118
0745,15,32,3285,113,122
0745,15,34,2520,114,116
0745,15,36,3060,113,118
0745,15,38,3810,111,115
0745,15,40,2925,117,120
0745,15,42,2985,108,116
0745,15,44,2940,118,122
0745,15,46,2565,113,118
0745,15,48,2940,115,122
0745,15,50,3285,112,121
0745,15,52,2700,115,118
0745,15,54,3000,114,116
0745,15,56,3075,112,116
0745,15,58,3435,110,122
0745,16,0,3030,112,118
0745,16,2,2550,112,116
0745,16,4,2985,111,118
0745,16,6,3150,115,120
0745,16,8,2985,112,118
0745,16,10,3255,113,119
0745,16,12,3060,113,116
0745,16,14,3285,115,118
0745,16,16,3045,113,118
0745,16,18,2850,115,118
0745,16,20,2460,116,120
0745,16,22,2880,116,126
0745,16,24,2670,114,117
0745,16,26,2835,108,117
0745,16,28,3390,104,114
0745,16,30,2760,108,120
0745,16,32,2955,107,116
0745,16,34,3420,97,114
0745,16,36,3840,88,102
0745,16,38,3015,116,124
0745,16,40,3165,114,124
0745,16,42,3420,111,120
0745,16,44,3660,109,110
0745,16,46,2850,116,124
0745,16,48,3495,110,122
0745,16,50,3270,110,118
0745,16,52,3060,98,122
0745,16,54,2955,101,116
0745,16,56,3165,106,116
0745,16,58,2565,115,122
0745,17,0,2970,110,116
0745,17,2,3075,112,118
0745,17,4,3015,106,112
0745,17,6,3015,108,117
0745,17,8,2475,111,118
0745,17,10,2970,109,117
0745,17,12,3690,104,118
0745,17,14,2985,110,116
0745,17,16,2850,114,124
0745,17,18,3120,110,116
0745,17,20,3015,110,116
0745,17,22,2700,114,118
0745,17,24,3375,107,112
0745,17,26,2520,115,120
0745,17,28,2775,111,120
0745,17,30,3750,105,116
0745,17,32,3045,109,119
0745,17,34,2460,111,119
0745,17,36,2895,109,118
0745,17,38,2310,114,121
0745,17,40,2640,113,118
0745,17,42,2925,113,117
0745,17,44,2610,116,122
0745,17,46,2925,111,116
0745,17,48,2550,112,115
0745,17,50,3045,110,118
0745,17,52,2820,112,114
0745,17,54,2895,113,118
0745,17,56,2250,115,121
0745,17,58,2505,117,122
0745,18,0,2505,115,120
0745,18,2,2505,117,124
0745,18,4,2505,110,112
0745,18,6,2835,113,118
0745,18,8,2400,117,122
0745,18,10,2385,120,122
0745,18,12,2505,118,122
0745,18,14,2730,116,121
0745,18,16,2025,115,120
0745,18,18,2655,116,120
0745,18,20,2310,118,122
0745,18,22,2115,118,124
0745,18,24,2085,111,116
0745,18,26,2265,116,120
0745,18,28,2190,115,118
0749,15,30,3600,106,110
0749,15,32,2865,116,120
0749,15,34,2655,115,120
0749,15,36,3285,114,118
0749,15,38,3225,114,117
0749,15,40,3105,115,120
0749,15,42,3360,108,117
0749,15,44,2940,117,121
0749,15,46,2835,113,120
0749,15,48,3120,114,122
0749,15,50,3030,112,122
0749,15,52,2640,116,122
0749,15,54,3030,117,118
0749,15,56,3060,112,116
0749,15,58,3300,112,118
0749,16,0,2715,110,119
0749,16,2,2520,111,123
0749,16,4,2685,114,124
0749,16,6,3270,116,121
0749,16,8,2595,116,118
0749,16,10,3390,111,118
0749,16,12,2940,116,124
0749,16,14,3150,116,120
0749,16,16,3075,114,116
0749,16,18,3210,115,118
0749,16,20,2475,117,120
0749,16,22,2760,116,124
0749,16,24,2805,114,119
0749,16,26,2895,109,117
0749,16,28,3255,105,122
0749,16,30,2910,105,116
0749,16,32,3225,109,116
0749,16,34,3450,106,117
0749,16,36,3315,104,112
0749,16,38,3135,117,124
0749,16,40,2850,115,122
0749,16,42,3330,112,120
0749,16,44,3615,112,115
0749,16,46,2940,116,122
0749,16,48,2925,117,122
0749,16,50,3165,113,120
0749,16,52,2880,89,120
0749,16,54,3270,98,122
0749,16,56,3270,106,120
0749,16,58,2445,114,123
0749,17,0,2805,109,118
0749,17,2,3150,111,122
0749,17,4,3105,106,118
0749,17,6,3030,109,120
0749,17,8,2475,109,116
0749,17,10,3045,105,116
0749,17,12,3180,108,119
0749,17,14,3090,112,116
0749,17,16,3120,113,122
0749,17,18,2865,112,114
0749,17,20,3045,111,112
0749,17,22,3030,111,116
0749,17,24,3705,107,114
0749,17,26,2520,116,120
0749,17,28,2865,111,118
0749,17,30,3420,108,116
0749,17,32,2925,110,120
0749,17,34,2580,109,118
0749,17,36,2685,111,118
0749,17,38,2490,109,114
0749,17,40,2580,111,119
0749,17,42,2880,112,118
0749,17,44,2415,114,125
0749,17,46,2940,114,118
0749,17,48,3000,112,117
0749,17,50,3285,108,112
0749,17,52,2940,110,116
0749,17,54,2595,116,122
0749,17,56,2445,116,123
0749,17,58,2730,115,122
0749,18,0,2625,114,120
0749,18,2,2280,117,124
0749,18,4,2430,112,117
0749,18,6,2685,115,126
0749,18,8,2520,115,120
0749,18,10,2265,119,123
0749,18,12,2400,118,124
0749,18,14,2565,116,118
0749,18,16,1995,116,120
0749,18,18,2580,116,121
0749,18,20,2295,116,118
0749,18,22,2145,118,122
0749,18,24,2040,112,118
0749,18,26,2415,114,118
0749,18,28,2265,117,122
0754,15,30,4020,108,108
0754,15,32,2565,119,121
0754,15,34,3225,114,118
0754,15,36,3315,113,117
0754,15,38,3150,114,118
0754,15,40,3465,114,120
0754,15,42,3255,109,124
0754,15,44,3165,118,124
0754,15,46,2925,110,120
0754,15,48,3165,114,123
0754,15,50,3315,110,118
0754,15,52,2625,116,120
0754,15,54,3240,116,118
0754,15,56,2835,116,120
0754,15,58,3210,110,119
0754,16,0,2790,104,118
0754,16,2,2670,105,118
0754,16,4,2565,118,122
0754,16,6,3030,115,122
0754,16,8,2670,116,117
0754,16,10,3690,111,118
0754,16,12,2655,118,123
0754,16,14,2895,119,122
0754,16,16,3075,116,117
0754,16,18,3060,116,118
0754,16,20,2655,116,121
0754,16,22,2730,118,122
0754,16,24,2700,116,122
0754,16,26,3045,109,118
0754,16,28,3225,102,122
0754,16,30,2775,106,119
0754,16,32,3435,107,114
0754,16,34,3570,102,115
0754,16,36,3030,111,117
0754,16,38,3285,119,126
0754,16,40,2745,115,122
0754,16,42,3075,114,117
0754,16,44,3285,115,118
0754,16,46,3180,115,118
0754,16,48,2940,117,124
0754,16,50,3225,114,121
0754,16,52,2700,107,125
0754,16,54,3270,97,122
0754,16,56,2970,106,122
0754,16,58,2610,109,125
0754,17,0,2745,110,122
0754,17,2,2910,106,124
0754,17,4,2820,105,121
0754,17,6,2865,104,122
0754,17,8,2550,104,120
0754,17,10,2925,102,118
0754,17,12,3015,108,122
0754,17,14,3045,112,115
0754,17,16,3465,113,120
0754,17,18,3075,112,117
0754,17,20,2985,113,118
0754,17,22,3135,112,121
0754,17,24,3645,108,116
0754,17,26,2595,117,122
0754,17,28,2835,110,116
0754,17,30,3255,109,118
0754,17,32,2910,105,119
0754,17,34,2970,105,118
0754,17,36,2715,102,118
0754,17,38,3120,99,112
0754,17,40,2640,106,115
0754,17,42,3015,112,114
0754,17,44,2550,114,125
0754,17,46,2745,115,122
0754,17,48,2805,114,115
0754,17,50,3150,109,114
0754,17,52,3270,111,120
0754,17,54,2775,114,118
0754,17,56,2250,119,123
0754,17,58,2865,112,120
0754,18,0,2445,117,121
0754,18,2,2325,117,124
0754,18,4,2790,114,120
0754,18,6,2490,117,125
0754,18,8,2370,117,121
0754,18,10,2040,119,127
0754,18,12,2640,116,124
0754,18,14,2355,118,122
0754,18,16,1965,117,122
0754,18,18,2505,117,120
0754,18,20,2295,116,119
0754,18,22,2130,119,123
0754,18,24,1905,116,122
0754,18,26,2520,114,122
0754,18,28,2160,120,124
0758,15,30,4710,104,110
0758,15,32,2730,114,118
0758,15,34,3435,112,116
0758,15,36,3345,109,114
0758,15,38,2880,116,119
0758,15,40,3450,113,120
0758,15,42,2790,116,120
0758,15,44,3120,115,118
0758,15,46,3015,113,118
0758,15,48,3000,112,118
0758,15,50,3150,112,116
0758,15,52,3120,114,118
0758,15,54,3150,115,118
0758,15,56,2850,114,115
0758,15,58,3165,106,117
0758,16,0,2715,93,114
0758,16,2,3360,94,113
0758,16,4,2580,117,120
0758,16,6,2790,114,122
0758,16,8,2730,113,118
0758,16,10,3435,110,116
0758,16,12,2655,117,120
0758,16,14,2925,116,117
0758,16,16,2940,115,116
0758,16,18,2895,116,120
0758,16,20,2790,115,118
0758,16,22,2295,118,120
0758,16,24,2775,116,118
0758,16,26,3225,106,115
0758,16,28,3315,90,122
0758,16,30,2850,99,118
0758,16,32,3900,98,110
0758,16,34,3135,104,116
0758,16,36,2865,112,118
0758,16,38,3270,116,124
0758,16,40,2865,112,118
0758,16,42,3180,112,118
0758,16,44,3120,113,117
0758,16,46,3165,113,118
0758,16,48,2835,114,120
0758,16,50,3285,113,116
0758,16,52,2430,114,120
0758,16,54,3300,100,118
0758,16,56,3105,96,120
0758,16,58,2730,101,121
0758,17,0,2925,111,118
0758,17,2,2760,105,115
0758,17,4,2595,97,118
0758,17,6,3135,93,120
0758,17,8,2700,106,120
0758,17,10,2775,110,118
0758,17,12,2880,106,121
0758,17,14,3285,110,113
0758,17,16,3630,110,118
0758,17,18,3330,109,117
0758,17,20,2970,110,115
0758,17,22,3285,108,119
0758,17,24,3570,109,116
0758,17,26,2610,115,118
0758,17,28,2715,111,119
0758,17,30,3090,106,116
0758,17,32,2655,102,120
0758,17,34,3135,107,118
0758,17,36,2715,106,120
0758,17,38,3120,86,110
0758,17,40,2715,103,113
0758,17,42,2790,112,116
0758,17,44,2820,111,116
0758,17,46,2580,114,118
0758,17,48,2670,114,116
0758,17,50,2760,111,112
0758,17,52,3195,106,114
0758,17,54,2325,112,116
0758,17,56,2175,118,125
0758,17,58,2925,111,119
0758,18,0,2445,117,124
0758,18,2,2265,115,122
0758,18,4,2820,113,116
0758,18,6,2340,115,120
0758,18,8,2250,114,120
0758,18,10,2190,114,123
0758,18,12,2715,112,120
0758,18,14,1980,116,126
0758,18,16,2265,114,119
0758,18,18,2430,113,118
0758,18,20,2040,112,115
0758,18,22,2280,118,122
0758,18,24,1815,117,118
0758,18,26,2820,113,118
0758,18,28,2205,118,124
0764,15,30,,,
0764,15,32,,,
0764,15,34,,,
0764,15,36,,,
0764,15,38,,,
0764,15,40,,,
0764,15,42,,,
0764,15,44,,,
0764,15,46,,,
0764,15,48,,,
0764,15,50,,,
0764,15,52,,,
0764,15,54,,,
0764,15,56,,,
0764,15,58,,,
0764,16,0,,,
0764,16,2,,,
0764,16,4,,,
0764,16,6,,,
0764,16,8,,,
0764,16,10,,,
0764,16,12,,,
0764,16,14,,,
0764,16,16,,,
0764,16,18,,,
0764,16,20,,,
0764,16,22,,,
0764,16,24,,,
0764,16,26,,,
0764,16,28,,,
0764,16,30,,,
0764,16,32,,,
0764,16,34,,,
0764,16,36,,,
0764,16,38,,,
0764,16,40,,,
0764,16,42,,,
0764,16,44,,,
0764,16,46,,,
0764,16,48,,,
0764,16,50,,,
0764,16,52,,,
0764,16,54,,,
